"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Espanya","13098"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Itàlia","125"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","França","44"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Regne Unit","15"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Alemanya","17"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Rússia","61"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Romania","88"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Portugal","35"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Ucraïna","32"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Polònia","37"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Països Baixos","4"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Bulgària","52"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Suècia","5"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Bèlgica","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Irlanda","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Grècia","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Suïssa","1"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Hongria","7"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Resta països","43"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Total","200"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Marroc, el","159"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Algèria","13"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Senegal","2"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Nigèria","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Resta països","23"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Total","1052"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Colòmbia","185"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Hondures","190"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Veneçuela","137"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Perú","144"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Argentina","37"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Brasil","53"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Equador","75"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Bolívia","53"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Estats Units, els","9"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","República Dominicana","43"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Xile","21"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Mèxic","12"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Paraguai","26"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","El Salvador","22"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Cuba","20"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Uruguai","8"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Nicaragua","12"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Resta països","5"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Total","850"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Pakistan","109"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Xina","384"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Filipines","212"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Índia","43"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Bangladesh","18"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Geòrgia","26"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Armènia","9"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Japó","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Nepal","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Turquia","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Iran","10"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Resta països","24"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Oceania","0"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Apàtrides/No consta","1"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Espanya","12046"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Itàlia","176"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","França","32"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Regne Unit","18"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Alemanya","12"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Rússia","20"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Romania","81"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Portugal","46"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Ucraïna","30"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Polònia","23"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Països Baixos","11"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Bulgària","39"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Suècia","5"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Bèlgica","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Irlanda","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Grècia","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Suïssa","0"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Hongria","4"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Resta països","36"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Total","265"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Marroc, el","184"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Algèria","27"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Senegal","12"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Nigèria","9"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Resta països","33"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Total","906"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Colòmbia","161"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Hondures","98"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Veneçuela","110"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Perú","140"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Argentina","43"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Brasil","44"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Equador","98"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Bolívia","39"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Estats Units, els","12"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","República Dominicana","50"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Xile","27"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Mèxic","9"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Paraguai","18"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","El Salvador","7"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Cuba","25"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Uruguai","15"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Nicaragua","4"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Resta països","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Total","886"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Pakistan","204"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Xina","356"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Filipines","181"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Índia","59"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Bangladesh","20"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Geòrgia","23"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Armènia","7"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Japó","2"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Nepal","3"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Turquia","2"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Iran","6"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Resta països","23"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","NA","--"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Oceania","0"
2022,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Apàtrides/No consta","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Espanya","4176"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Itàlia","144"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","França","40"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Regne Unit","17"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Alemanya","24"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Rússia","34"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Romania","37"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Portugal","31"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Ucraïna","15"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Polònia","17"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Països Baixos","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Bulgària","7"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Suècia","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Bèlgica","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Irlanda","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Grècia","7"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Suïssa","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Hongria","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Resta països","31"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Total","59"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Marroc, el","46"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Algèria","4"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Senegal","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Nigèria","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Resta països","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Total","403"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Colòmbia","71"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Hondures","29"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Veneçuela","54"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Perú","46"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Argentina","32"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Brasil","35"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Equador","23"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Bolívia","11"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Estats Units, els","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","República Dominicana","12"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Xile","19"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Mèxic","6"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Paraguai","20"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","El Salvador","18"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Cuba","9"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Uruguai","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Nicaragua","4"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Resta països","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Total","258"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Pakistan","25"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Xina","107"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Filipines","27"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Índia","38"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Bangladesh","0"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Geòrgia","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Armènia","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Japó","6"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Nepal","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Turquia","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Iran","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Resta països","24"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Oceania","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Apàtrides/No consta","1"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Espanya","3728"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Itàlia","148"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","França","52"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Regne Unit","18"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Alemanya","22"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Rússia","11"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Romania","33"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Portugal","34"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Ucraïna","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Polònia","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Països Baixos","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Bulgària","6"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Suècia","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Bèlgica","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Irlanda","4"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Grècia","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Suïssa","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Hongria","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Resta països","17"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Total","298"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Marroc, el","225"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Algèria","7"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Senegal","14"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Nigèria","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Resta països","49"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Total","352"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Colòmbia","50"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Hondures","12"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Veneçuela","51"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Perú","53"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Argentina","29"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Brasil","34"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Equador","20"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Bolívia","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Estats Units, els","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","República Dominicana","14"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Xile","19"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Mèxic","11"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Paraguai","7"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","El Salvador","11"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Cuba","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Uruguai","5"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Nicaragua","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Resta països","6"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Total","273"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Pakistan","68"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Xina","69"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Filipines","12"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Índia","55"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Bangladesh","13"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Geòrgia","10"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Armènia","7"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Japó","2"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Nepal","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Turquia","3"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Iran","8"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Resta països","18"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","NA","--"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Oceania","0"
2022,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Apàtrides/No consta","1"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Espanya","6171"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Itàlia","228"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","França","104"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Regne Unit","39"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Alemanya","38"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Rússia","68"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Romania","59"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Portugal","37"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Ucraïna","24"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Polònia","34"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Països Baixos","11"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Bulgària","24"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Suècia","10"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Bèlgica","8"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Irlanda","7"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Grècia","9"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Suïssa","8"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Hongria","8"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Resta països","59"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","NA","--"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Total","129"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Marroc, el","88"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Algèria","11"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Senegal","4"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Nigèria","16"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Resta països","10"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","NA","--"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Total","717"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Colòmbia","108"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Hondures","58"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Veneçuela","91"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Perú","91"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Argentina","59"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Brasil","46"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Equador","35"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Bolívia","64"
2022,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Estats Units, els","23"
