"Area_Joc_Id","Adreca","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","X_ETRS89","Y_ETRS89","Longitud","Latitud","Area_Joc_Geom_WGS84","Area_Joc_Geom_ETRS89"
57405,"Pl Zurbarán, 4",Horta-Guinardó,7,Montbau,40,428356.496,4586852.652,2.1425374,41.4300448,"POLYGON ((2.14274526961862 41.4299407845728, 2.14281629054827 41.4300918728958, 2.14253583735366 41.4301636455837, 2.1424633988434 41.4300148254168, 2.14274526961862 41.4299407845728))","POLYGON ((428373.750672469 4586840.93160622, 428379.850808752 4586857.64658585, 428356.496834762 4586865.84677576, 428350.280700219 4586849.3847974, 428373.750672469 4586840.93160622))"
54799,"Jard Mestre Balcells, 0",Gracia,6,la Vila de Gràcia,31,429303.913,4584380.850,2.1541642,41.4078662,"POLYGON ((2.1539781596695 41.4078470416105, 2.15397895145619 41.4078468762859, 2.154140701058 41.4078133137498, 2.15416267871716 41.4078087552753, 2.15416290671739 41.4078087029053, 2.15422370751021 41.4078420718965, 2.15411324131469 41.4079537549327, 2.15404598977164 41.4079168435852, 2.1539781596695 41.4078470416105))","POLYGON ((429288.339409553 4584378.87184952, 429288.405409511 4584378.85284899, 429301.888401142 4584374.99474071, 429303.720400007 4584374.47072599, 429303.739399991 4584374.46472584, 429308.857435658 4584378.11969267, 429299.745516292 4584390.60878117, 429294.084476839 4584386.56581786, 429288.339409553 4584378.87184952))"
54482,"C\ Mare de Déu dels Àngels, 32",Gracia,6,el Coll,29,428752.726,4585866.222,2.1473954,41.4211957,"POLYGON ((2.14718395279369 41.4211805479883, 2.14720805764269 41.4211226286054, 2.147391573492 41.4211633153142, 2.14742467102102 41.4212046706037, 2.14740035108718 41.4212241536412, 2.14737547294673 41.4212442270284, 2.14723146097351 41.4212097960504, 2.14720900311217 41.4211957941369, 2.14718395279369 41.4211805479883))","POLYGON ((428735.041 4585864.714, 428736.992 4585858.264, 428752.372 4585862.63, 428755.183 4585867.194, 428753.172 4585869.377, 428751.115 4585871.626, 428739.043 4585867.922, 428737.151 4585866.386, 428735.041 4585864.714))"
54359,"Pl John Lennon, 0",Gracia,6,la Vila de Gràcia,31,429905.274,4583807.306,2.1614248,41.4027532,"POLYGON ((2.16153210632366 41.4028002361773, 2.16152017174169 41.4028007888046, 2.16135619903439 41.4028084490338, 2.1613544746282 41.4027890253175, 2.16135368086501 41.4027800390613, 2.16135283377083 41.4027705479968, 2.16137951683124 41.4027692470898, 2.16137668125003 41.4027310886936, 2.16155135517648 41.402722947892, 2.16155443311249 41.402760873854, 2.16153857110295 41.4027616951327, 2.16154165879715 41.4027997923083, 2.16153210632366 41.4028002361773))","POLYGON ((429914.291082251 4583812.44222189, 429913.294081244 4583812.51322957, 429899.596067466 4583813.49633503, 429899.431050859 4583811.34133294, 429899.355043176 4583810.34433197, 429899.274035061 4583809.29133095, 429901.503037257 4583809.12531378, 429901.225004701 4583804.89130933, 429915.817019395 4583803.84619699, 429916.115051785 4583808.05420125, 429914.79005052 4583808.15821147, 429915.089083056 4583812.38521575, 429914.291082251 4583812.44222189))"
54286,"C\ Alzina, 6",Gracia,6,la Vila de Gràcia,31,429541.194,4584201.862,2.1570237,41.4062750,"POLYGON ((2.15697527055014 41.4062811747654, 2.15705556419544 41.4061957050364, 2.15718322533746 41.4062638534398, 2.15710270680398 41.4063491414611, 2.15697527055014 41.4062811747654))","POLYGON ((429537.152457768 4584202.58868833, 429543.771395539 4584193.0346233, 429554.515468814 4584200.49655335, 429547.877530862 4584210.0306185, 429537.152457768 4584202.58868833))"
54265,"C\ Jaume Cascalls, 20",Gracia,6,el Coll,29,429008.815,4585514.922,2.1505009,41.4180543,"POLYGON ((2.15054535702377 41.4180400703375, 2.15057709937908 41.4181138325764, 2.15048775525181 41.4180949147828, 2.15048136042609 41.4180466236214, 2.15054535702377 41.4180400703375))","POLYGON ((429012.517 4585513.3, 429015.25 4585521.463, 429007.763 4585519.436, 429007.176 4585514.08, 429012.517 4585513.3))"
573605,"C\ Perea, 2",Horta-Guinardó,7,Sant Genís dels Agudells,39,428268.516,4586207.412,2.1415611,41.4242256,"POLYGON ((2.14157254633697 41.4242001530545, 2.14157789518054 41.4242020124416, 2.14158275696368 41.4242045077266, 2.14158700088889 41.4242075748822, 2.14159050824326 41.4242111409635, 2.14159317287253 41.4242150880824, 2.14159493624986 41.4242193167203, 2.14159575217007 41.4242237004285, 2.14159557419084 41.4242281307712, 2.14159442790369 41.4242324818348, 2.14159232705254 41.4242366186098, 2.14158934473787 41.4242404425592, 2.14158556614486 41.4242438462285, 2.14158108842491 41.4242467222524, 2.14157603230614 41.4242489904641, 2.14157055394098 41.4242506069902, 2.14156478578674 41.4242515097662, 2.14155889560647 41.4242516820279, 2.14155306301085 41.424251116107, 2.14154743147509 41.4242498220807, 2.1415421559663 41.4242478461421, 2.14153740341771 41.4242452345729, 2.14153328045766 41.4242420692355, 2.14152991764668 41.4242384321705, 2.14142552272616 41.4241378330662, 2.14142146708596 41.4241331910035, 2.1414184463407 41.4241281152927, 2.14141654235603 41.4241227506637, 2.14141578937019 41.4241172234762, 2.14141620953676 41.4241116690074, 2.14141781280608 41.4241062404584, 2.14142052548436 41.4241010813987, 2.1414243102504 41.4240962996395, 2.14141788286796 41.4240881900334, 2.14148631093103 41.4240600655878, 2.14149251032989 41.4240582202482, 2.14149904583896 41.4240572061006, 2.14150571356068 41.4240570576546, 2.14151231007178 41.4240577733933, 2.14151864403352 41.4240593428826, 2.14152452458136 41.4240617196619, 2.14152976132483 41.4240648212448, 2.14153422382236 41.424068556584, 2.14153774597106 41.4240728163517, 2.14154024578627 41.4240774648247, 2.14154162919857 41.4240823751974, 2.1415418742907 41.4240873941793, 2.14154108903032 41.4241379652056, 2.14153091010077 41.4241430235605, 2.14157254633697 41.4242001530545))","POLYGON ((428269.446682436 4586204.58141101, 428269.895684665 4586204.78340792, 428270.30468737 4586205.05640524, 428270.662690482 4586205.39340305, 428270.959693925 4586205.7864014, 428271.186697585 4586206.22240036, 428271.338701371 4586206.69039993, 428271.411705172 4586207.17640013, 428271.40170889 4586207.66840097, 428271.310712421 4586208.15240241, 428271.139715654 4586208.61340442, 428270.894718514 4586209.04040694, 428270.582720921 4586209.4214099, 428270.211722796 4586209.74441321, 428269.791724088 4586210.0004168, 428269.335724777 4586210.18442054, 428268.854724828 4586210.28942436, 428268.362724247 4586210.31342813, 428267.87472305 4586210.25543174, 428267.402721264 4586210.1164351, 428266.959718946 4586209.90143813, 428266.559716156 4586209.61544073, 428266.211712976 4586209.26744283, 428265.926709491 4586208.86644437, 428257.09261171 4586197.78449421, 428256.748607292 4586197.27249603, 428256.490602635 4586196.71149712, 428256.325597873 4586196.11749745, 428256.256593114 4586195.50449702, 428256.285588478 4586194.88749584, 428256.413584093 4586194.28349394, 428256.634580073 4586193.70849137, 428256.945576504 4586193.17448818, 428256.399568866 4586192.27949094, 428262.086553563 4586189.10044286, 428262.602552769 4586188.89043862, 428263.147552719 4586188.7724343, 428263.704553415 4586188.75043004, 428264.256554833 4586188.82442596, 428264.787556938 4586188.9934222, 428265.281559669 4586189.25241885, 428265.722562933 4586189.59241603, 428266.099566636 4586190.00341381, 428266.398570665 4586190.47341227, 428266.612574897 4586190.98741144, 428266.733579212 4586191.53141137, 428266.759583479 4586192.08841203, 428266.749626068 4586197.70342081, 428265.904629082 4586198.27342811, 428269.446682436 4586204.58141101))"
86623,"C\ Garigliano, 25",Nou Barris,8,les Roquetes,50,430982.842,4588616.713,2.1737660,41.4461630,"POLYGON ((2.17370814348656 41.4461710280324, 2.17372845609616 41.4461249746881, 2.17383871870745 41.4461508967379, 2.17381704053007 41.4461970213689, 2.17370814348656 41.4461710280324))","POLYGON ((430978.015191081 4588617.65160099, 430979.66315472 4588612.52258054, 430988.901190211 4588615.31251477, 430987.139226464 4588620.45053611, 430978.015191081 4588617.65160099))"
931703,"Pg Bosc de Roquetes, 25",Nou Barris,8,les Roquetes,50,431433.524,4588843.347,2.1791351,41.4482428,"POLYGON ((2.17909043305401 41.4483433523049, 2.17901945931608 41.4482535642598, 2.17901422415766 41.4482557427224, 2.17898370417732 41.44821713528, 2.17898888050245 41.4482148753321, 2.17908757639353 41.4482290277685, 2.1791696825254 41.4482153999599, 2.1791742479888 41.4482150632326, 2.17917858067454 41.4482151481928, 2.17918289344293 41.4482158635301, 2.17918719905939 41.4482171462836, 2.17919058225656 41.4482184764997, 2.17919396363749 41.4482199508215, 2.17919714645011 41.4482219821863, 2.17919978365977 41.4482245591107, 2.17920140166333 41.4482272638739, 2.17920227056313 41.4482305127447, 2.17921484984142 41.4483019862985, 2.17921112373027 41.4483031667063, 2.17920734014973 41.4483041575482, 2.1792032858987 41.4483047771544, 2.17919867027611 41.4483052936734, 2.17919471519578 41.4483056437643, 2.17919022325285 41.4483058459058, 2.17918509902276 41.4483058723944, 2.1791803969439 41.4483056496874, 2.17917551700832 41.4483052905998, 2.17917005698232 41.4483044139498, 2.17916520116501 41.4483030912399, 2.17916043232119 41.4483015169428, 2.17915583765127 41.4482994214579, 2.17915133404204 41.4482967501479, 2.17914769061639 41.4482942200869, 2.17914456283682 41.448291621646, 2.17914169132278 41.4482886377146, 2.17913890564704 41.4482854922622, 2.17909043305401 41.4483433523049))","POLYGON ((431429.901 4588854.544, 431423.878 4588844.632, 431423.443 4588844.878, 431420.853 4588840.616, 431421.283 4588840.361, 431429.542 4588841.854, 431436.386 4588840.276, 431436.767 4588840.235, 431437.129 4588840.241, 431437.49 4588840.317, 431437.851 4588840.456, 431438.135 4588840.601, 431438.419 4588840.762, 431438.687 4588840.985, 431438.91 4588841.269, 431439.048 4588841.568, 431439.124 4588841.928, 431440.25 4588849.853, 431439.94 4588849.987, 431439.625 4588850.1, 431439.287 4588850.172, 431438.902 4588850.233, 431438.572 4588850.275, 431438.197 4588850.301, 431437.769 4588850.308, 431437.376 4588850.287, 431436.968 4588850.251, 431436.511 4588850.158, 431436.104 4588850.015, 431435.704 4588849.844, 431435.318 4588849.615, 431434.939 4588849.322, 431434.632 4588849.044, 431434.368 4588848.758, 431434.125 4588848.429, 431433.889 4588848.082, 431429.901 4588854.544))"
584431,"Pg Bosc de Roquetes, 25",Nou Barris,8,les Roquetes,50,431214.235,4588833.305,2.1765112,41.4481336,"POLYGON ((2.1764331005293 41.4481545612375, 2.17646997561749 41.448101329882, 2.17675757947846 41.448136732347, 2.17667078610717 41.4482474885713, 2.1764331005293 41.4481545612375))","POLYGON ((431207.734201638 4588835.69319606, 431210.758161264 4588829.7541639, 431234.819226656 4588833.45598708, 431227.686309417 4588845.82106037, 431207.734201638 4588835.69319606))"
587433,"Jard Elena Maseras, 0",Eixample,2,l'Antiga Esquerra de l'Eixample,8,429183.388,4582463.739,2.1529466,41.3905889,"POLYGON ((2.15283747326316 41.3905500185926, 2.15289336857605 41.3905075270089, 2.15303715622072 41.3906142698443, 2.15298050006781 41.390657323374, 2.15285961312399 41.390566629192, 2.15283747326316 41.3905500185926))","POLYGON ((429174.220669429 4582459.50973957, 429178.847640463 4582454.74669708, 429190.984748305 4582466.47962318, 429186.294777651 4582471.30566625, 429176.089686182 4582461.33572822, 429174.220669429 4582459.50973957))"
49474,"Via Augusta, 304",Sarria-Sant Gervasi,5,les Tres Torres,24,427078.115,4583302.563,2.1276667,41.3979557,"POLYGON ((2.12750350052832 41.3979103050019, 2.12759993119665 41.3979066225386, 2.12775287281897 41.3978993330621, 2.12774360244952 41.3979780242024, 2.12774065950145 41.3979780379218, 2.12763406695184 41.3979749869274, 2.1275088130183 41.3979737219266, 2.12750350052832 41.3979103050019))","POLYGON ((427064.419 4583297.657, 427072.476 4583297.167, 427085.253 4583296.229, 427084.566 4583304.973, 427084.32 4583304.977, 427075.406 4583304.728, 427064.934 4583304.693, 427064.419 4583297.657))"
51402,"C\ Can Caralleu, 6",Sarria-Sant Gervasi,5,Sarrià,23,425969.179,4583784.475,2.1143436,41.4021948,"POLYGON ((2.11438301136219 41.4021545659023, 2.11438540034272 41.4021592411534, 2.1143877002202 41.4021687167007, 2.11438771731814 41.4021780305573, 2.1143857084623 41.4021867703563, 2.11438327992538 41.4021920570636, 2.11437991762018 41.4021973906281, 2.11437557565521 41.4022026265771, 2.11437020801667 41.402207629444, 2.11436385279159 41.4022122373876, 2.11435655990676 41.4022162976649, 2.11434848694692 41.4022196583617, 2.11433981493177 41.4022222037743, 2.11433077223987 41.4022238545933, 2.11432159872266 41.4022245676275, 2.11431254509295 41.4022243808367, 2.11430382617756 41.4022233319047, 2.11429561981661 41.4022215392976, 2.11428808004846 41.402219112291, 2.11428128865025 41.4022161956341, 2.11427528004033 41.4022128976816, 2.1142671203035 41.4022067908529, 2.11426008991018 41.4021994496867, 2.11425465268666 41.4021910759183, 2.11425116333332 41.4021819785326, 2.11424981969915 41.4021725643891, 2.11425062811909 41.4021632478802, 2.11425342758285 41.4021544331027, 2.11425790279788 41.4021464328906, 2.11426477184855 41.4021392257493, 2.11427360557128 41.402132700285, 2.11428418253533 41.4021273051662, 2.11429611518831 41.4021233887003, 2.11430880188606 41.4021212074722, 2.11432158386553 41.4021208194628, 2.11433382848903 41.4021221207202, 2.1143450488635 41.4021248462799, 2.11435549680224 41.4021289530433, 2.11436531340351 41.4021346222459, 2.11437391375442 41.402141759311, 2.11438073918903 41.402150098722, 2.11438301136219 41.4021545659023))","POLYGON ((425972.429 4583779.979, 425972.634 4583780.496, 425972.837 4583781.546, 425972.849 4583782.58, 425972.691 4583783.552, 425972.494 4583784.141, 425972.219 4583784.736, 425971.862 4583785.321, 425971.419 4583785.881, 425970.893 4583786.398, 425970.288 4583786.855, 425969.617 4583787.235, 425968.895 4583787.525, 425968.141 4583787.716, 425967.375 4583787.803, 425966.618 4583787.79, 425965.888 4583787.681, 425965.2 4583787.489, 425964.567 4583787.226, 425963.996 4583786.908, 425963.49 4583786.547, 425962.801 4583785.876, 425962.205 4583785.067, 425961.741 4583784.142, 425961.439 4583783.135, 425961.316 4583782.091, 425961.373 4583781.056, 425961.597 4583780.075, 425961.962 4583779.183, 425962.528 4583778.377, 425963.259 4583777.645, 425964.137 4583777.037, 425965.13 4583776.592, 425966.188 4583776.339, 425967.256 4583776.285, 425968.281 4583776.419, 425969.222 4583776.712, 425970.1 4583777.159, 425970.927 4583777.78, 425971.654 4583778.565, 425972.234 4583779.485, 425972.429 4583779.979))"
49389,"Jard Els Setze Jutges, 0",Sarria-Sant Gervasi,5,Sarrià,23,426697.836,4583647.829,2.1230763,41.4010308,"POLYGON ((2.12304536794809 41.4010526830289, 2.12298040674924 41.4010145726623, 2.12299272243415 41.4010025785062, 2.1229946425487 41.4010003502806, 2.12299676456032 41.4009982316838, 2.12299908846899 41.4009962227155, 2.12300157802608 41.4009943501219, 2.12300424531446 41.4009926049876, 2.12300705420662 41.4009910050523, 2.12301001654323 41.4009895594135, 2.12301309643898 41.4009882677978, 2.12301629365168 41.4009871482183, 2.1230195843789 41.400986191486, 2.12302295641668 41.4009854155229, 2.12302639792435 41.4009848112313, 2.12302988473621 41.4009843964418, 2.12303339304981 41.4009841619656, 2.12312329385274 41.4009878106187, 2.1231281306258 41.4009884239594, 2.12313291652494 41.4009892620991, 2.12313384688034 41.400989467354, 2.12307327876528 41.401049932301, 2.12304536794809 41.4010526830289))","POLYGON ((426695.273 4583650.283, 426689.8 4583646.107, 426690.816 4583644.765, 426690.974 4583644.516, 426691.149 4583644.279, 426691.341 4583644.054, 426691.547 4583643.844, 426691.768 4583643.648, 426692.001 4583643.468, 426692.247 4583643.305, 426692.503 4583643.159, 426692.769 4583643.032, 426693.043 4583642.923, 426693.324 4583642.834, 426693.611 4583642.764, 426693.902 4583642.715, 426694.195 4583642.686, 426701.714 4583643.015, 426702.119 4583643.079, 426702.52 4583643.168, 426702.598 4583643.19, 426697.603 4583649.954, 426695.273 4583650.283))"
48649,"Av Esplugues, 2",Les Corts,4,Pedralbes,21,425150.361,4581731.414,2.1048027,41.3836280,"POLYGON ((2.10475617450433 41.3837043681973, 2.10473901614629 41.383718908029, 2.10468716749369 41.3836842043086, 2.10471759995303 41.3836584182292, 2.10486408741938 41.3835342536044, 2.10491635953599 41.3835686002371, 2.10475617450433 41.3837043681973))","POLYGON ((425146.561965027 4581739.93118384, 425145.143975189 4581741.56019713, 425140.768939512 4581737.75222442, 425143.283921491 4581734.86320086, 425155.38983471 4581720.95208743, 425159.799870137 4581724.72005981, 425146.561965027 4581739.93118384))"
48650,"Av Esplugues, 2",Les Corts,4,Pedralbes,21,425119.075,4581787.924,2.1044215,41.3841341,"POLYGON ((2.10442862085899 41.3840181828566, 2.10450619087508 41.383988665021, 2.10453764502791 41.3840000339038, 2.10443157919084 41.3841731350167, 2.10438447370781 41.3841553481233, 2.10438356823869 41.3841167168832, 2.10439318042745 41.3840742401737, 2.10442862085899 41.3840181828566))","POLYGON ((425119.534189613 4581775.05344337, 425125.986174243 4581771.70938923, 425128.629187712 4581772.94437109, 425119.959320778 4581792.25346681, 425116.000299966 4581790.31949385, 425115.880267244 4581786.03148811, 425116.635232571 4581781.30747506, 425119.534189613 4581775.05344337))"
48648,"Av Esplugues, 2",Les Corts,4,Pedralbes,21,425089.157,4581684.478,2.1040766,41.3831996,"POLYGON ((2.10430005410292 41.3831258267309, 2.10426796993259 41.383255492476, 2.10402633917382 41.383222915014, 2.10405920884024 41.3830900757972, 2.10430005410292 41.3831258267309))","POLYGON ((425107.76042052 4581676.09637928, 425105.226526027 4581690.51942087, 425084.985468787 4581687.11156916, 425087.581360699 4581672.33552656, 425107.76042052 4581676.09637928))"
692151,"Av Vallvidrera, 76",Sarria-Sant Gervasi,5,Sarrià,23,425635.224,4584545.052,2.1102554,41.4090141,"POLYGON ((2.11004519780324 41.4090175427397, 2.11004638708636 41.4090066709284, 2.11005480577813 41.4089570148738, 2.11031090704803 41.4089823068723, 2.11029450454698 41.4090497720058, 2.1101630403938 41.4090417655224, 2.11016529950128 41.4090270197693, 2.11004519780324 41.4090175427397))","POLYGON ((425617.661 4584545.616, 425617.748 4584544.408, 425618.395 4584538.888, 425639.829 4584541.476, 425638.535 4584548.98, 425627.538 4584548.204, 425627.71 4584546.565, 425617.661 4584545.616))"
48468,"Pl Comas, 9999",Les Corts,4,les Corts,19,427248.785,4581903.620,2.1298762,41.3853715,"POLYGON ((2.12991414030044 41.3852257392439, 2.13002238250438 41.3852614341707, 2.12997693195901 41.3853477791029, 2.12995709574091 41.3853841637092, 2.12994063064298 41.3854143856207, 2.12983071485715 41.3853804074135, 2.12984714735977 41.3853499420684, 2.12991414030044 41.3852257392439))","POLYGON ((427251.795348007 4581887.406439, 427260.885391479 4581891.27837603, 427257.181458759 4581900.90241906, 427255.563487026 4581904.95843762, 427254.220510506 4581908.32745303, 427244.992468277 4581904.64751735, 427246.332444587 4581901.25150191, 427251.795348007 4581887.406439))"
48444,"C\ Fígols, 5",Les Corts,4,les Corts,19,427227.061,4581512.728,2.1296634,41.3818489,"POLYGON ((2.12981685058352 41.3819952506066, 2.12976492159059 41.3819818333065, 2.12972326626748 41.3819710787855, 2.12971920203382 41.3819700302199, 2.12964022814373 41.3819659204067, 2.12962730464744 41.3818237471131, 2.12979319341432 41.3818175876574, 2.12986201427477 41.3818934646266, 2.12981685058352 41.3819952506066))","POLYGON ((427240.059609213 4581528.84397212, 427235.702591487 4581527.39800294, 427232.207577274 4581526.23902766, 427231.866575888 4581526.12603007, 427225.258562684 4581525.7360796, 427224.019441085 4581509.96306455, 427237.883456335 4581509.13995808, 427243.722528865 4581517.50592675, 427240.059609213 4581528.84397212))"
48458,"C\ Nicaragua, 101",Les Corts,4,les Corts,19,427961.712,4581906.883,2.1384017,41.3854650,"POLYGON ((2.13830301749335 41.3854297785223, 2.13844514261363 41.3854495505849, 2.1384449306354 41.3854529268179, 2.13835714698837 41.3855287708418, 2.13825968994671 41.3855192051907, 2.13830301749335 41.3854297785223))","POLYGON ((427953.424554529 4581903.05013963, 427965.329588745 4581905.12705252, 427965.315591569 4581905.50205321, 427958.05964476 4581913.99512143, 427949.900624667 4581913.01418182, 427953.424554529 4581903.05013963))"
48333,"C\ Gelabert, 8",Les Corts,4,les Corts,19,428270.297,4582160.235,2.1420620,41.3877745,"POLYGON ((2.14198302118181 41.387713117987, 2.14199785432163 41.3877147868107, 2.14201259203228 41.3877173466654, 2.14202711507497 41.3877207696402, 2.14204129177823 41.3877250637616, 2.14205496737982 41.3877301738316, 2.1420680348368 41.3877360540154, 2.14208037538333 41.3877426403755, 2.14209190625004 41.3877498602357, 2.14210253282628 41.3877576318235, 2.14211220857565 41.3877658557097, 2.14212089856611 41.3877744595745, 2.14212942860087 41.3877843142915, 2.14197219716966 41.3878287118393, 2.14195212004558 41.3878092321106, 2.14186797244778 41.3877303928067, 2.1419254449595 41.3877147787046, 2.14193935210262 41.3877131889227, 2.14195364408472 41.3877123496305, 2.14196824843976 41.3877123143329, 2.14198302118181 41.387713117987))","POLYGON ((428263.622935686 4582153.49017428, 428264.864938924 4582153.66316513, 428266.099942903 4582153.93515618, 428267.317947583 4582154.30314751, 428268.507952957 4582154.7681392, 428269.656958957 4582155.32413134, 428270.755965532 4582155.966124, 428271.794972613 4582156.68711723, 428272.766980129 4582157.47911109, 428273.663988 4582158.33310561, 428274.481996135 4582159.2381008, 428275.218004469 4582160.18609669, 428275.942013839 4582161.27309288, 428262.845031919 4582166.3322001, 428261.145013001 4582164.18620967, 428254.022936076 4582155.50325024, 428258.810929986 4582153.72221115, 428259.97193036 4582153.53420205, 428261.165931414 4582153.42919283, 428262.386933186 4582153.41318354, 428263.622935686 4582153.49017428))"
48298,"C\ Ventura Rodríguez, 3632",Horta-Guinardó,7,la Vall d'Hebron,41,428974.596,4587086.538,2.1499068,41.4322062,"POLYGON ((2.14992988782401 41.432250332552, 2.14990722730556 41.4322561191589, 2.14986239862516 41.4322400251121, 2.14985412119746 41.432223120061, 2.14987661046888 41.4321882381402, 2.14989927108367 41.4321824425326, 2.1499439486167 41.432198193166, 2.14995222606475 41.4322150982109, 2.14992988782401 41.432250332552))","POLYGON ((428976.570507662 4587091.41742067, 428974.683509752 4587092.07843602, 428970.92049064 4587090.32846186, 428970.21047535 4587088.45846434, 428972.051448681 4587084.56744434, 428973.938446584 4587083.905429, 428977.688465388 4587085.6174032, 428978.398480677 4587087.48740071, 428976.570507662 4587091.41742067))"
