year;district_code;district_name;neighbourhood_code;neighbourhood_name;Sex;nationality;number
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Apàtrides/No consta;3
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Apàtrides/No consta;3
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Apàtrides/No consta;2
2022;2;Eixample;10;Sant Antoni;Men;Apàtrides/No consta;3
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Apàtrides/No consta;2
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Apàtrides/No consta;0
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Apàtrides/No consta;1
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Apàtrides/No consta;1
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Apàtrides/No consta;1
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Apàtrides/No consta;1
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Apàtrides/No consta;0
2022;3;Sants-Montjuïc;18;Sants;Men;Apàtrides/No consta;1
2022;4;Les Corts;19;les Corts;Men;Apàtrides/No consta;1
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Apàtrides/No consta;1
2022;4;Les Corts;21;Pedralbes;Men;Apàtrides/No consta;0
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Apàtrides/No consta;0
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Apàtrides/No consta;2
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Apàtrides/No consta;1
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Apàtrides/No consta;0
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Apàtrides/No consta;0
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Apàtrides/No consta;0
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Apàtrides/No consta;0
2022;6;Gràcia;29;el Coll;Men;Apàtrides/No consta;0
2022;6;Gràcia;30;la Salut;Men;Apàtrides/No consta;3
2022;6;Gràcia;31;la Vila de Gràcia;Men;Apàtrides/No consta;6
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Apàtrides/No consta;2
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Apàtrides/No consta;3
2022;7;Horta-Guinardó;34;Can Baró;Men;Apàtrides/No consta;1
2022;7;Horta-Guinardó;35;el Guinardó;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;37;el Carmel;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;38;la Teixonera;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;40;Montbau;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;42;la Clota;Men;Apàtrides/No consta;0
2022;7;Horta-Guinardó;43;Horta;Men;Apàtrides/No consta;0
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Apàtrides/No consta;3
2022;8;Nou Barris;45;Porta;Men;Apàtrides/No consta;2
2022;8;Nou Barris;46;el Turó de la Peira;Men;Apàtrides/No consta;1
2022;8;Nou Barris;47;Can Peguera;Men;Apàtrides/No consta;0
2022;8;Nou Barris;48;la Guineueta;Men;Apàtrides/No consta;3
2022;8;Nou Barris;49;Canyelles;Men;Apàtrides/No consta;0
2022;8;Nou Barris;50;les Roquetes;Men;Apàtrides/No consta;0
2022;8;Nou Barris;51;Verdun;Men;Apàtrides/No consta;0
2022;8;Nou Barris;52;la Prosperitat;Men;Apàtrides/No consta;0
2022;8;Nou Barris;53;la Trinitat Nova;Men;Apàtrides/No consta;0
2022;8;Nou Barris;54;Torre Baró;Men;Apàtrides/No consta;0
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Apàtrides/No consta;0
2022;8;Nou Barris;56;Vallbona;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;58;Baró de Viver;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;59;el Bon Pastor;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;60;Sant Andreu;Men;Apàtrides/No consta;3
2022;9;Sant Andreu;61;la Sagrera;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Apàtrides/No consta;0
2022;9;Sant Andreu;63;Navas;Men;Apàtrides/No consta;1
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Apàtrides/No consta;2
2022;10;Sant Martí;65;el Clot;Men;Apàtrides/No consta;0
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Apàtrides/No consta;0
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Apàtrides/No consta;1
2022;10;Sant Martí;68;el Poblenou;Men;Apàtrides/No consta;0
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Apàtrides/No consta;0
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Apàtrides/No consta;4
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Apàtrides/No consta;5
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Apàtrides/No consta;3
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Apàtrides/No consta;0
2022;1;Ciutat Vella;1;el Raval;Women;Argentina;207
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Argentina;161
2022;1;Ciutat Vella;3;la Barceloneta;Women;Argentina;124
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Argentina;163
2022;2;Eixample;5;el Fort Pienc;Women;Argentina;223
2022;2;Eixample;6;la Sagrada Família;Women;Argentina;315
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Argentina;271
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Argentina;260
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Argentina;258
2022;2;Eixample;10;Sant Antoni;Women;Argentina;133
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Argentina;187
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Argentina;1
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Argentina;37
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Argentina;32
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Argentina;59
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Argentina;37
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Argentina;78
2022;3;Sants-Montjuïc;18;Sants;Women;Argentina;135
2022;4;Les Corts;19;les Corts;Women;Argentina;108
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Argentina;69
2022;4;Les Corts;21;Pedralbes;Women;Argentina;29
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Argentina;14
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Argentina;43
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Argentina;27
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Argentina;62
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Argentina;111
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Argentina;86
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Argentina;59
2022;6;Gràcia;29;el Coll;Women;Argentina;35
2022;6;Gràcia;30;la Salut;Women;Argentina;43
2022;6;Gràcia;31;la Vila de Gràcia;Women;Argentina;257
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Argentina;136
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Argentina;88
2022;7;Horta-Guinardó;34;Can Baró;Women;Argentina;25
2022;7;Horta-Guinardó;35;el Guinardó;Women;Argentina;106
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Argentina;20
2022;7;Horta-Guinardó;37;el Carmel;Women;Argentina;67
2022;7;Horta-Guinardó;38;la Teixonera;Women;Argentina;21
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Argentina;15
2022;7;Horta-Guinardó;40;Montbau;Women;Argentina;11
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Argentina;5
2022;7;Horta-Guinardó;42;la Clota;Women;Argentina;3
2022;7;Horta-Guinardó;43;Horta;Women;Argentina;40
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Argentina;40
2022;8;Nou Barris;45;Porta;Women;Argentina;36
2022;8;Nou Barris;46;el Turó de la Peira;Women;Argentina;22
2022;8;Nou Barris;47;Can Peguera;Women;Argentina;2
2022;8;Nou Barris;48;la Guineueta;Women;Argentina;16
2022;8;Nou Barris;49;Canyelles;Women;Argentina;4
2022;8;Nou Barris;50;les Roquetes;Women;Argentina;27
2022;8;Nou Barris;51;Verdun;Women;Argentina;15
2022;8;Nou Barris;52;la Prosperitat;Women;Argentina;29
2022;8;Nou Barris;53;la Trinitat Nova;Women;Argentina;9
2022;8;Nou Barris;54;Torre Baró;Women;Argentina;3
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Argentina;10
2022;8;Nou Barris;56;Vallbona;Women;Argentina;1
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Argentina;14
2022;9;Sant Andreu;58;Baró de Viver;Women;Argentina;1
2022;9;Sant Andreu;59;el Bon Pastor;Women;Argentina;16
2022;9;Sant Andreu;60;Sant Andreu;Women;Argentina;68
2022;9;Sant Andreu;61;la Sagrera;Women;Argentina;60
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Argentina;37
2022;9;Sant Andreu;63;Navas;Women;Argentina;61
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Argentina;163
2022;10;Sant Martí;65;el Clot;Women;Argentina;92
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Argentina;85
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Argentina;32
2022;10;Sant Martí;68;el Poblenou;Women;Argentina;180
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Argentina;41
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Argentina;42
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Argentina;65
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Argentina;61
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Argentina;50
2022;1;Ciutat Vella;1;el Raval;Men;Argentina;210
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Argentina;141
2022;1;Ciutat Vella;3;la Barceloneta;Men;Argentina;126
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Argentina;184
2022;2;Eixample;5;el Fort Pienc;Men;Argentina;177
2022;2;Eixample;6;la Sagrada Família;Men;Argentina;246
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Argentina;224
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Argentina;237
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Argentina;268
2022;2;Eixample;10;Sant Antoni;Men;Argentina;167
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Argentina;163
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Argentina;4
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Argentina;43
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Argentina;29
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Argentina;68
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Argentina;35
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Argentina;69
2022;3;Sants-Montjuïc;18;Sants;Men;Argentina;111
2022;4;Les Corts;19;les Corts;Men;Argentina;102
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Argentina;58
2022;4;Les Corts;21;Pedralbes;Men;Argentina;22
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Argentina;8
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Argentina;42
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Argentina;19
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Argentina;40
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Argentina;94
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Argentina;63
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Argentina;49
2022;6;Gràcia;29;el Coll;Men;Argentina;19
2022;6;Gràcia;30;la Salut;Men;Argentina;21
2022;6;Gràcia;31;la Vila de Gràcia;Men;Argentina;236
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Argentina;95
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Argentina;84
2022;7;Horta-Guinardó;34;Can Baró;Men;Argentina;35
2022;7;Horta-Guinardó;35;el Guinardó;Men;Argentina;105
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Argentina;5
2022;7;Horta-Guinardó;37;el Carmel;Men;Argentina;59
2022;7;Horta-Guinardó;38;la Teixonera;Men;Argentina;28
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Argentina;19
2022;7;Horta-Guinardó;40;Montbau;Men;Argentina;8
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Argentina;4
2022;7;Horta-Guinardó;42;la Clota;Men;Argentina;2
2022;7;Horta-Guinardó;43;Horta;Men;Argentina;38
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Argentina;38
2022;8;Nou Barris;45;Porta;Men;Argentina;38
2022;8;Nou Barris;46;el Turó de la Peira;Men;Argentina;27
2022;8;Nou Barris;47;Can Peguera;Men;Argentina;2
2022;8;Nou Barris;48;la Guineueta;Men;Argentina;22
2022;8;Nou Barris;49;Canyelles;Men;Argentina;2
2022;8;Nou Barris;50;les Roquetes;Men;Argentina;18
2022;8;Nou Barris;51;Verdun;Men;Argentina;14
2022;8;Nou Barris;52;la Prosperitat;Men;Argentina;43
2022;8;Nou Barris;53;la Trinitat Nova;Men;Argentina;5
2022;8;Nou Barris;54;Torre Baró;Men;Argentina;1
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Argentina;9
2022;8;Nou Barris;56;Vallbona;Men;Argentina;0
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Argentina;17
2022;9;Sant Andreu;58;Baró de Viver;Men;Argentina;1
2022;9;Sant Andreu;59;el Bon Pastor;Men;Argentina;8
2022;9;Sant Andreu;60;Sant Andreu;Men;Argentina;58
2022;9;Sant Andreu;61;la Sagrera;Men;Argentina;51
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Argentina;22
2022;9;Sant Andreu;63;Navas;Men;Argentina;44
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Argentina;149
2022;10;Sant Martí;65;el Clot;Men;Argentina;95
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Argentina;71
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Argentina;35
2022;10;Sant Martí;68;el Poblenou;Men;Argentina;170
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Argentina;50
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Argentina;58
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Argentina;70
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Argentina;49
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Argentina;47
2022;1;Ciutat Vella;1;el Raval;Women;Armènia;17
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Armènia;5
2022;1;Ciutat Vella;3;la Barceloneta;Women;Armènia;4
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Armènia;1
2022;2;Eixample;5;el Fort Pienc;Women;Armènia;11
2022;2;Eixample;6;la Sagrada Família;Women;Armènia;17
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Armènia;18
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Armènia;7
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Armènia;12
2022;2;Eixample;10;Sant Antoni;Women;Armènia;5
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Armènia;4
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Armènia;1
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Armènia;9
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Armènia;5
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Armènia;8
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Armènia;2
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Armènia;7
2022;3;Sants-Montjuïc;18;Sants;Women;Armènia;7
2022;4;Les Corts;19;les Corts;Women;Armènia;2
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Women;Armènia;6
2022;4;Les Corts;21;Pedralbes;Women;Armènia;2
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Women;Armènia;4
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Women;Armènia;1
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Women;Armènia;1
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Women;Armènia;2
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Women;Armènia;2
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Women;Armènia;8
2022;6;Gràcia;28;Vallcarca i els Penitents;Women;Armènia;6
2022;6;Gràcia;29;el Coll;Women;Armènia;0
2022;6;Gràcia;30;la Salut;Women;Armènia;3
2022;6;Gràcia;31;la Vila de Gràcia;Women;Armènia;8
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Women;Armènia;17
2022;7;Horta-Guinardó;33;el Baix Guinardó;Women;Armènia;3
2022;7;Horta-Guinardó;34;Can Baró;Women;Armènia;5
2022;7;Horta-Guinardó;35;el Guinardó;Women;Armènia;30
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Women;Armènia;1
2022;7;Horta-Guinardó;37;el Carmel;Women;Armènia;33
2022;7;Horta-Guinardó;38;la Teixonera;Women;Armènia;6
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Women;Armènia;1
2022;7;Horta-Guinardó;40;Montbau;Women;Armènia;4
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Women;Armènia;2
2022;7;Horta-Guinardó;42;la Clota;Women;Armènia;0
2022;7;Horta-Guinardó;43;Horta;Women;Armènia;14
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Women;Armènia;49
2022;8;Nou Barris;45;Porta;Women;Armènia;99
2022;8;Nou Barris;46;el Turó de la Peira;Women;Armènia;36
2022;8;Nou Barris;47;Can Peguera;Women;Armènia;2
2022;8;Nou Barris;48;la Guineueta;Women;Armènia;22
2022;8;Nou Barris;49;Canyelles;Women;Armènia;6
2022;8;Nou Barris;50;les Roquetes;Women;Armènia;31
2022;8;Nou Barris;51;Verdun;Women;Armènia;34
2022;8;Nou Barris;52;la Prosperitat;Women;Armènia;102
2022;8;Nou Barris;53;la Trinitat Nova;Women;Armènia;52
2022;8;Nou Barris;54;Torre Baró;Women;Armènia;0
2022;8;Nou Barris;55;Ciutat Meridiana;Women;Armènia;16
2022;8;Nou Barris;56;Vallbona;Women;Armènia;0
2022;9;Sant Andreu;57;la Trinitat Vella;Women;Armènia;12
2022;9;Sant Andreu;58;Baró de Viver;Women;Armènia;1
2022;9;Sant Andreu;59;el Bon Pastor;Women;Armènia;37
2022;9;Sant Andreu;60;Sant Andreu;Women;Armènia;13
2022;9;Sant Andreu;61;la Sagrera;Women;Armènia;35
2022;9;Sant Andreu;62;el Congrés i els Indians;Women;Armènia;19
2022;9;Sant Andreu;63;Navas;Women;Armènia;21
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Women;Armènia;22
2022;10;Sant Martí;65;el Clot;Women;Armènia;5
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Women;Armènia;3
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Women;Armènia;0
2022;10;Sant Martí;68;el Poblenou;Women;Armènia;8
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Women;Armènia;4
2022;10;Sant Martí;70;el Besòs i el Maresme;Women;Armènia;12
2022;10;Sant Martí;71;Provençals del Poblenou;Women;Armènia;18
2022;10;Sant Martí;72;Sant Martí de Provençals;Women;Armènia;22
2022;10;Sant Martí;73;la Verneda i la Pau;Women;Armènia;27
2022;1;Ciutat Vella;1;el Raval;Men;Armènia;15
2022;1;Ciutat Vella;2;el Barri Gòtic;Men;Armènia;2
2022;1;Ciutat Vella;3;la Barceloneta;Men;Armènia;2
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Men;Armènia;3
2022;2;Eixample;5;el Fort Pienc;Men;Armènia;10
2022;2;Eixample;6;la Sagrada Família;Men;Armènia;24
2022;2;Eixample;7;la Dreta de l'Eixample;Men;Armènia;13
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Men;Armènia;3
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Men;Armènia;20
2022;2;Eixample;10;Sant Antoni;Men;Armènia;4
2022;3;Sants-Montjuïc;11;el Poble Sec;Men;Armènia;8
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Men;Armènia;0
2022;3;Sants-Montjuïc;13;la Marina de Port;Men;Armènia;7
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Men;Armènia;7
2022;3;Sants-Montjuïc;15;Hostafrancs;Men;Armènia;7
2022;3;Sants-Montjuïc;16;la Bordeta;Men;Armènia;3
2022;3;Sants-Montjuïc;17;Sants - Badal;Men;Armènia;9
2022;3;Sants-Montjuïc;18;Sants;Men;Armènia;7
2022;4;Les Corts;19;les Corts;Men;Armènia;2
2022;4;Les Corts;20;la Maternitat i Sant Ramon;Men;Armènia;7
2022;4;Les Corts;21;Pedralbes;Men;Armènia;3
2022;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Men;Armènia;5
2022;5;Sarrià-Sant Gervasi;23;Sarrià;Men;Armènia;1
2022;5;Sarrià-Sant Gervasi;24;les Tres Torres;Men;Armènia;0
2022;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Men;Armènia;2
2022;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Men;Armènia;2
2022;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Men;Armènia;4
2022;6;Gràcia;28;Vallcarca i els Penitents;Men;Armènia;1
2022;6;Gràcia;29;el Coll;Men;Armènia;0
2022;6;Gràcia;30;la Salut;Men;Armènia;3
2022;6;Gràcia;31;la Vila de Gràcia;Men;Armènia;5
2022;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Men;Armènia;20
2022;7;Horta-Guinardó;33;el Baix Guinardó;Men;Armènia;6
2022;7;Horta-Guinardó;34;Can Baró;Men;Armènia;2
2022;7;Horta-Guinardó;35;el Guinardó;Men;Armènia;25
2022;7;Horta-Guinardó;36;la Font d'en Fargues;Men;Armènia;2
2022;7;Horta-Guinardó;37;el Carmel;Men;Armènia;30
2022;7;Horta-Guinardó;38;la Teixonera;Men;Armènia;5
2022;7;Horta-Guinardó;39;Sant Genís dels Agudells;Men;Armènia;0
2022;7;Horta-Guinardó;40;Montbau;Men;Armènia;0
2022;7;Horta-Guinardó;41;la Vall d'Hebron;Men;Armènia;2
2022;7;Horta-Guinardó;42;la Clota;Men;Armènia;0
2022;7;Horta-Guinardó;43;Horta;Men;Armènia;14
2022;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Men;Armènia;54
2022;8;Nou Barris;45;Porta;Men;Armènia;100
2022;8;Nou Barris;46;el Turó de la Peira;Men;Armènia;43
2022;8;Nou Barris;47;Can Peguera;Men;Armènia;2
2022;8;Nou Barris;48;la Guineueta;Men;Armènia;19
2022;8;Nou Barris;49;Canyelles;Men;Armènia;3
2022;8;Nou Barris;50;les Roquetes;Men;Armènia;31
2022;8;Nou Barris;51;Verdun;Men;Armènia;32
2022;8;Nou Barris;52;la Prosperitat;Men;Armènia;99
2022;8;Nou Barris;53;la Trinitat Nova;Men;Armènia;54
2022;8;Nou Barris;54;Torre Baró;Men;Armènia;0
2022;8;Nou Barris;55;Ciutat Meridiana;Men;Armènia;16
2022;8;Nou Barris;56;Vallbona;Men;Armènia;0
2022;9;Sant Andreu;57;la Trinitat Vella;Men;Armènia;12
2022;9;Sant Andreu;58;Baró de Viver;Men;Armènia;4
2022;9;Sant Andreu;59;el Bon Pastor;Men;Armènia;35
2022;9;Sant Andreu;60;Sant Andreu;Men;Armènia;17
2022;9;Sant Andreu;61;la Sagrera;Men;Armènia;29
2022;9;Sant Andreu;62;el Congrés i els Indians;Men;Armènia;10
2022;9;Sant Andreu;63;Navas;Men;Armènia;16
2022;10;Sant Martí;64;el Camp de l'Arpa del Clot;Men;Armènia;26
2022;10;Sant Martí;65;el Clot;Men;Armènia;5
2022;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Men;Armènia;2
2022;10;Sant Martí;67;la Vila Olímpica del Poblenou;Men;Armènia;0
2022;10;Sant Martí;68;el Poblenou;Men;Armènia;12
2022;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Men;Armènia;2
2022;10;Sant Martí;70;el Besòs i el Maresme;Men;Armènia;16
2022;10;Sant Martí;71;Provençals del Poblenou;Men;Armènia;13
2022;10;Sant Martí;72;Sant Martí de Provençals;Men;Armènia;23
2022;10;Sant Martí;73;la Verneda i la Pau;Men;Armènia;26
2022;1;Ciutat Vella;1;el Raval;Women;Bangladesh;1123
2022;1;Ciutat Vella;2;el Barri Gòtic;Women;Bangladesh;77
2022;1;Ciutat Vella;3;la Barceloneta;Women;Bangladesh;8
2022;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Women;Bangladesh;19
2022;2;Eixample;5;el Fort Pienc;Women;Bangladesh;19
2022;2;Eixample;6;la Sagrada Família;Women;Bangladesh;21
2022;2;Eixample;7;la Dreta de l'Eixample;Women;Bangladesh;12
2022;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Women;Bangladesh;12
2022;2;Eixample;9;la Nova Esquerra de l'Eixample;Women;Bangladesh;28
2022;2;Eixample;10;Sant Antoni;Women;Bangladesh;71
2022;3;Sants-Montjuïc;11;el Poble Sec;Women;Bangladesh;110
2022;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Women;Bangladesh;0
2022;3;Sants-Montjuïc;13;la Marina de Port;Women;Bangladesh;18
2022;3;Sants-Montjuïc;14;la Font de la Guatlla;Women;Bangladesh;0
2022;3;Sants-Montjuïc;15;Hostafrancs;Women;Bangladesh;5
2022;3;Sants-Montjuïc;16;la Bordeta;Women;Bangladesh;0
2022;3;Sants-Montjuïc;17;Sants - Badal;Women;Bangladesh;15
2022;3;Sants-Montjuïc;18;Sants;Women;Bangladesh;30
